@relation compiledtraffic
@attribute Time numeric
@attribute isbA numeric
@attribute isbB numeric
@attribute isbC numeric
@attribute vsbA numeric
@attribute vsbB numeric
@attribute vsbC numeric
@attribute isbARmsValue numeric
@attribute isbBRmsValue numeric
@attribute isbCRmsValue numeric
@attribute vsbARmsValue numeric
@attribute vsbBRmsValue numeric
@attribute vsbCRmsValue numeric
@attribute isbATrapAreaSum numeric
@attribute isbBTrapAreaSum numeric
@attribute isbCTrapAreaSum numeric
@attribute vsbATrapAreaSum numeric
@attribute vsbBTrapAreaSum numeric
@attribute vsbCTrapAreaSum numeric
@attribute t numeric
@attribute GooseTimestamp numeric
@attribute SqNum numeric
@attribute StNum numeric
@attribute cbStatus numeric
@attribute frameLen numeric
@attribute ethDst {01:a0:f4:08:2f:77, FF:FF:FF:FF:FF:11, FF:FF:FF:FF:FF:22, FF:FF:FF:FF:FF:33, FF:FF:FF:FF:FF:44, FF:FF:FF:FF:FF:55, FF:FF:FF:FF:FF:66, FF:FF:FF:FF:FF:FF, FF:FF:FF:FF:FF:77, FF:FF:FF:FF:FF:AA, FF:FF:FF:FF:FF:BB, FF:FF:FF:FF:FF:CC, FF:FF:FF:FF:FF:DD, FF:FF:FF:FF:FF:EE, FF:FF:FF:FF:FF:AB, FF:FF:FF:FF:FF:AC, 01:0c:cd:01:2f:81}
@attribute ethSrc {00:a0:f4:08:2f:77, FF:FF:FF:FF:FF:11, FF:FF:FF:FF:FF:22, FF:FF:FF:FF:FF:33, FF:FF:FF:FF:FF:44, FF:FF:FF:FF:FF:55, FF:FF:FF:FF:FF:66, FF:FF:FF:FF:FF:FF, FF:FF:FF:FF:FF:77, FF:FF:FF:FF:FF:AA, FF:FF:FF:FF:FF:BB, FF:FF:FF:FF:FF:CC, FF:FF:FF:FF:FF:DD, FF:FF:FF:FF:FF:EE, FF:FF:FF:FF:FF:AB, FF:FF:FF:FF:FF:AC, 01:0c:cd:01:2f:80}
@attribute ethType {0x000077b7, 0x000088b8, 0x88B8}
@attribute gooseTimeAllowedtoLive numeric
@attribute gooseAppid {0x00003002, 0x00003001}
@attribute gooseLen numeric
@attribute TPID {0x7101, 0x8100}
@attribute gocbRef {LD/LLN0$IntLockB, LD/LLN0$GO$gcbA, LD/LLN0$GO$gcblA}
@attribute datSet {LD/LLN0$IntLockA, AA1C1Q01A1LD0/LLN0$InterlockingC}
@attribute goID {InterlockingF, InterlockingA, IntLockA}
@attribute test {TRUE, FALSE}
@attribute confRev numeric
@attribute ndsCom {TRUE, FALSE}
@attribute numDatSetEntries numeric
@attribute APDUSize numeric
@attribute protocol {SV, GOOSE}
@attribute stDiff numeric
@attribute sqDiff numeric
@attribute gooseLengthDiff numeric
@attribute cbStatusDiff numeric
@attribute apduSizeDiff numeric
@attribute frameLengthDiff numeric
@attribute timestampDiff numeric
@attribute tDiff numeric
@attribute timeFromLastChange numeric
@attribute delay numeric
@attribute class {normal, random_replay, inverse_replay, masquerade_fake_fault, masquerade_fake_normal, injection, high_StNum, poisoned_high_rate}
@data
936.19635,0.054160353,0.012681125,-0.064375855,0.022267824,-0.0937958,0.07152136,0.0491900001186367,0.0556395560950997,0.0538677837856203,0.0677614688153868,0.067373307202051,0.067543269811172,-39.83843935857294,-39.35420942935161,-39.31009450438432,-39.51162047521211,-39.45241895254003,-39.535942521411926,936.60631,936.63931,4,83,0,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,12,2,0,0,0,0,0.0001374170184362,165.0,0.0330000000000154,0.4429599023437731,normal
1142.2396,-0.011732009,-0.06728282,0.07693109,-0.073263235,0.0927904,-0.019538106,0.0467687731129947,0.0509097145381365,0.0511233472418306,0.0675998884684506,0.0675080501296146,0.0678978914704038,-39.50332176144002,-39.72720661859785,-39.2689501872519,-39.46159690897912,-39.5424752694089,-39.49591829866949,1134.60631,1142.941026209563,13,157,0,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,-43514,-12,0,0,0,0,0.1193532508034422,-107.57401112743035,8.334716209563112,0.701402186125506,normal
360.07538,0.07777602,-0.10660973,0.028502872,-0.10157627,0.035289202,0.06625419,0.0358861546036998,0.0518841379090676,0.0424714273281629,0.0665343988863912,0.0675002795273293,0.0672089095861381,-38.643047426012345,-41.73329705209471,-38.12296557737864,-39.40132473330596,-39.542874850281805,-39.55575158138527,343.60631,361.0269149621093,22,35,0,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,-87488,7,0,1,0,0,0.1452604642109918,-137.01525654593308,17.42060496210928,0.951536544140538,normal
2560.9036,-0.046453603,0.015934551,-0.00015538164,0.013962507,0.074755535,0.015475228,0.0389813149799482,0.0573520911207761,0.0001239189143023,0.0680453305766378,0.0678392543253218,0.0162900358086026,-39.26302633691648,-39.92864458222903,-39.49967743013781,-39.50377971166745,-39.52205480598786,-39.68925784389285,2551.60631,2560.9036832533343,14,239,0,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,3,13,0,1,0,0,0.0204915328486094,1396.2333312143835,9.297373253334172,0.0001188002092931,normal
3866.8118,0.1578099,-0.1166974,-0.033583373,-0.02741826,-0.06660704,0.09400258,0.1071848158274228,0.1062128636471664,0.1089882154165304,0.0682443723479106,0.0678489186941475,0.0680164613768377,-39.28277428436559,-39.02970979682868,-39.61347763601225,-39.497717320307856,-39.47001866064966,-39.532903369225096,3810.60631,3867.748524950577,61,353,0,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,215,56,0,0,0,0,0.2406766061881171,-56.71053834438908,57.142214950577,0.9367573724521208,normal
580.1216,-0.052069,-0.029829249,0.079469144,-0.035489604,0.09609425,-0.060605437,0.0572974936098577,0.0628905377543479,0.0577491378896569,0.0680340517544509,0.0678107077295248,0.0682121080205903,-38.83763712387008,-39.65486670775863,-40.006179241259815,-39.468498462461866,-39.52979860501364,-39.50167543697171,565.60631,581.0316110884088,20,85,0,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,30,8,0,0,0,0,0.0535259105298564,-7.0,15.425301088408789,0.9100290571587948,normal
144.85239,-0.07067573,0.04350643,0.025060078,0.056353588,0.039769538,-0.09610397,0.0524047091222331,0.055505169662179,0.0542278590681115,0.0677852802977136,0.0678779675198621,0.0676152355537747,-39.05022102998919,-39.95100611104863,-39.54899750226468,-39.51827697845874,-39.51974457799224,-39.46199918328784,140.60631,144.85253711000468,9,19,0,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,-21,-32,0,1,0,0,0.2169435807656157,39.28091545763763,4.246227110004668,0.0001506353953004,normal
5428.307,0.013081296,-0.07511955,0.060626857,-0.090007864,0.07454011,0.0154514965,0.0486197608087582,0.0528122235831552,0.0527822645704729,0.0678209827629428,0.0679077501773882,0.0680653208218513,-39.6358087505796,-39.50728691241238,-39.35695348569425,-39.4691495380248,-39.52383797583752,-39.50700627051992,5394.60631,5428.307598227039,38,593,0,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,0,0,0,0,0,0,0.0,0.0,33.701288227039186,0.0004693207893069,normal
2001.42,-0.06754833,0.01591263,0.049584415,0.02555168,0.06798506,-0.09352087,0.0492928090679796,0.054190195864467,0.0532912817896208,0.0679370773650795,0.0678263195572982,0.0676651968728554,-39.39059467361949,-39.53560108329111,-39.57280502069625,-39.51134368728526,-39.52450650563696,-39.46415770420572,2001.60631,2001.63931,4,235,0,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,0,1,0,0,0,0,0.0250000000000909,0.0,0.0329999999999017,0.2192660546872957,normal
5078.639,-0.058072463,0.00013291863,-3.6775473e-05,-0.059936933,0.002346289,-0.0058754478,0.0863492440573909,0.0001426317085085,0.0001434853758737,0.0681658607712249,0.0475202321376453,0.0406856116704635,-39.00051371488371,-39.50118230202952,-39.50086753127198,-39.5238086397294,-38.735985484032426,-38.907867044224986,5078.60631,5078.63931,4,557,0,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,0,0,0,0,0,0,0.0,0.0,0.032999999999447,0.0001498437495683,normal
3553.6062,-0.15279041,0.00013663473,3.4888864e-05,-0.08030554,0.0024341028,-0.046661664,0.5519290357284171,9.280599795471935e-05,6.283941040585711e-05,0.0622147408600326,0.0056029030197897,0.0862925671718555,-60.85893185820896,-39.49991641587405,-39.49937195216916,-39.34106775407054,-39.56630262963495,-39.88370352401398,3553.60631,3553.60631,1,327,0,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,210,-39,0,0,0,0,0.0032061560154943,2283.0,0.0,0.0001088281251213,normal
5969.2534,-0.06696432,0.019843342,0.04514947,0.028736953,0.06511787,-0.09383808,0.0507023956160785,0.0564842102268142,0.055047539054495,0.0679584363133716,0.0679627917899277,0.0677019886069447,-39.25338936549088,-39.682055608936935,-39.56417241849704,-39.52155049535213,-39.51470882736612,-39.463750644470565,5969.60631,5969.61031,2,577,0,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,102,-34,0,0,0,0,0.0035916558508688,855.0,0.0039999999999054,0.3568920312500268,normal
3666.7695,-0.07093716,0.026244514,0.042454507,0.038671426,0.057692297,-0.096335515,0.0477408409461249,0.0541133670853675,0.0518386379301873,0.0679314793567202,0.067908622430218,0.0675757263181933,-39.51926508260658,-39.65962661075173,-39.3336722550448,-39.5271807439276,-39.51630385598765,-39.45646701887017,3652.60631,3666.980712921116,19,403,0,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,363,-50,0,1,0,0,0.0533249919972149,-93.2984622184258,14.374402921116143,0.2111816711162646,normal
6259.225,0.04563238,-0.07320785,0.027397912,-0.09423299,0.031657796,0.06255352,0.0516482706667405,0.0551375469374054,0.0554349398758293,0.0679072468907066,0.0680544292516707,0.067959499772691,-39.47128404135583,-39.29439254646422,-39.73506837547757,-39.479390589374816,-39.5004345838679,-39.520168364351775,6227.60631,6259.225163333037,36,597,0,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,560,10,0,1,0,0,0.1862447449666433,-67.09989983632659,31.61885333303689,6.567678701685509e-05,normal
5535.162,0.061489426,-0.0041574687,-0.055027474,-0.0066962317,-0.08068758,0.087371826,0.0495618346752687,0.0558636604560875,0.0550511934252243,0.0681364328818796,0.0677584988874127,0.0679977218160862,-39.81598894082708,-39.27195592218777,-39.41441521322122,-39.521508763573365,-39.45762969128555,-39.52086947939824,5535.60631,5535.61431,3,521,0,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,-86,0,0,0,0,0,0.0,0.0,0.0079999999998108,0.4522006249999322,normal
6961.4614,0.06734054,-0.017588794,-0.04773785,-0.028493334,-0.065767586,0.09424453,0.0490637100570528,0.0536020860019773,0.0530412583374326,0.0679403721627898,0.0678409680401254,0.0676743578529765,-39.57944248570129,-39.4907412728644,-39.430545187264215,-39.48790288710734,-39.476206843799446,-39.53588330058847,6961.50631,6961.51031,2,672,1,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,0,1,0,0,0,0,0.0039999999999054,0.0,0.0039999999999054,0.0488842187496629,normal
2931.6152,0.22440699,-0.029861081,-0.20451748,0.09645912,-0.07918868,-0.018105645,0.3807766192117258,0.1885831068936963,0.2971221042750808,0.0688294032198819,0.0707440409103878,0.0694594494410319,-13.001442747190596,-50.954722416820005,-58.27146084746346,-39.358283737979946,-39.72614841765608,-39.37974191678222,2912.60631,2932.1016658650474,24,273,0,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,211,-12,0,1,0,0,0.1199243273381398,-55.04272278596591,19.49535586504726,0.48643149004738,normal
4766.61,0.197774,-0.091811664,-0.11768514,-0.07581579,-0.015971879,0.09486391,0.1231270569700351,0.0540687011172189,0.0997654381851631,0.0676009371992027,0.0669970796849728,0.0697690672534633,-33.433752341079526,-40.64939869905356,-42.2325433959486,-39.6517027298396,-39.43875670264242,-39.41668539788225,4766.60631,4766.61031,2,433,0,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,0,1,0,0,0,0,0.0039999999999054,0.0,0.0039999999999054,0.0004467187500267,normal
5505.156,-0.040905256,-0.043326385,0.081822045,-0.06016118,0.09797828,-0.037818186,0.053460602321927,0.0583142939734263,0.0548247006532386,0.0675250189319905,0.0671742150102323,0.0676709637600998,-39.28654750459828,-39.352537592698354,-39.8587688767002,-39.46630177044426,-39.558692899299785,-39.47500231195591,5505.60631,5505.61431,3,605,0,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,0,1,0,0,0,0,0.0039999999999054,0.0,0.0079999999998108,0.4585482812499322,normal
4203.8823,-0.015042057,0.07119619,-0.056593638,0.09267933,-0.07052026,-0.022146,0.0525057187654131,0.0543029911370906,0.0529684408866852,0.0677070327305094,0.0678634359667127,0.0679847969800762,-39.73619707132457,-39.45238104516466,-39.44797772745369,-39.53183443003218,-39.47929884131736,-39.48911084776046,4201.60631,4204.853411637532,8,389,0,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,330,-87,0,1,0,0,0.0948882756947568,-102.51096747633436,3.2471016375320687,0.97108741878219,normal
4730.514,-0.18183756,-3.3692987,0.0648946,0.03335749,-0.043251537,0.04992445,0.2746143611055733,3.003511888317586,0.1246056887662658,0.0541137889992975,0.0414105822461143,0.0676912787163789,-37.33192045940086,108.70880564674736,-35.36749447649345,-39.43161033964134,-39.28097170978435,-39.53280317741155,4730.50631,4730.51431,3,520,1,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,0,1,0,0,0,0,0.0039999999999054,0.0,0.0079999999998108,0.0001498437495683,normal
1657.3478,0.017504217,0.058945164,-0.0743519,0.06771039,-0.09328837,0.025585651,0.049733994554785,0.053471161215364,0.0531083470999395,0.0678851282339316,0.0677636125937345,0.0680252784148503,-39.51792730053421,-39.55466977204196,-39.427908193087205,-39.52460438583512,-39.46787037202739,-39.507530557370046,1657.60631,1657.6103099999998,2,209,0,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,0,0,0,0,0,0,0.0,0.0,0.0039999999999054,0.2625316796872994,normal
3044.639,-0.100693054,-0.015082119,0.06743267,-0.053658754,0.09377394,-0.040844806,0.1187919178809775,0.1150867626094944,0.0779295760707933,0.0684669180737923,0.068426919046432,0.0675917078214673,-38.70045530470088,-39.758870653109625,-41.23367647526902,-39.515523940557614,-39.52848969458137,-39.4820533907623,3022.60631,3045.139012887291,27,283,0,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,259,1,0,1,0,0,0.0256289998933425,-300.2019664057002,22.532702887290725,0.5000968716658463,normal
3132.834,0.00017402651,-4.8734614e-06,-0.055224404,-0.02252232,-0.022448195,-0.06838692,0.0001259045654597,0.0001208687772591,0.0586408755166987,0.0248077268452858,0.0252745120618646,0.0677674633200358,-39.50063590549075,-39.50061407802491,-39.66346875982708,-39.10643416896346,-39.080337345389125,-39.477191270998446,3130.60631,3132.834027871528,7,347,0,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,248,-84,0,0,0,0,0.0195067344407107,-81.18559542639468,2.2277178715276023,4.349652772361878e-05,normal
233.5143,0.08997976,0.05569266,-0.049320668,0.033039313,-0.09533464,0.029283619,1.0225803532749826,0.0647839483759841,0.0658243207824299,0.0570797885394377,0.0655633200151891,0.0686338960190401,-64.6394085851498,-39.61210522518377,-40.07313024139148,-39.589309377122845,-39.44131390214898,-39.4833581604762,233.50631,233.51431,3,34,1,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,0,1,0,0,0,0,0.0039999999999906,0.0,0.0079999999999813,1.2514648432215836e-05,normal
1758.5061,-0.57950985,0.42332187,0.10379242,-0.049230203,0.08069983,-0.03079587,0.1962111218703134,0.1557986602209643,0.0553305864987232,0.0645689302304236,0.0647538989170123,0.0676926492240725,-35.517897029581945,-41.405292170122266,-40.51479814853519,-39.385855917527806,-39.62675072642742,-39.484084843163146,1758.50631,1758.50631,1,178,1,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,1,0,0,1,0,0,0.1385931015015558,9.900000000000093,0.0,0.0002064843749849,normal
3558.1821,-0.0103822,0.08077822,-0.06888758,0.089556985,-0.07818622,-0.011354901,0.0495886724813673,0.0530248440306442,0.0547719068746321,0.0676286186087893,0.0678123525288568,0.0679578201230821,-39.16304904143908,-39.98730075062485,-39.34957803922589,-39.53771943791071,-39.47966403630562,-39.48263751890045,3534.60631,3558.1822280945835,28,391,0,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,0,0,0,0,0,0,0.0,0.0,23.57591809458336,9.91883334791055e-05,normal
628.13165,0.0067062704,0.04911564,-0.053924963,0.0780275,-0.08659048,0.008572048,0.0486108509945016,0.0557646611389157,0.0523749852586435,0.0678159537420712,0.0675138492593751,0.0678070943495859,-39.9441139143164,-39.236357679910725,-39.322584901645314,-39.5102860518964,-39.461740169786935,-39.52795406978112,626.60631,628.8256044560178,7,89,0,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,68,-1,0,1,0,0,0.0607883818971686,-81.1358903634275,2.219294456017792,0.6939516239865497,normal
6446.3535,-0.06676912,0.013239587,0.051454354,0.021998202,0.07012259,-0.092105895,0.0496427107456663,0.0545234944463612,0.0537147458030802,0.0679954315900095,0.0678993004806948,0.0677499226068333,-39.48800061753718,-39.47620176686905,-39.535111555596814,-39.51207895029802,-39.520965294359485,-39.46696205821354,6439.60631,6446.904720182788,12,695,0,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,0,0,0,0,0,0,0.0,0.0,7.298410182787848,0.551204557787969,normal
562.1178,-0.067371786,0.083855145,-0.017088674,0.08899732,-0.003819406,-0.085145794,0.0520601995045598,0.0607644440778883,0.0610755029591743,0.0673036571978665,0.067791333630081,0.0672963877217939,-38.45360867235286,-40.45568676329276,-39.58814959795564,-39.55543692020001,-39.50030369241722,-39.44430310162716,551.60631,562.9215649594273,16,51,0,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,-5,-71,0,0,0,0,0.2299234922488722,-110.44397963584925,11.315254959427309,0.8037671078648145,normal
2970.6235,-0.01986485,-0.03617257,0.10258574,-0.07513446,0.07975793,-0.0037074815,0.1709662582214944,0.0658296930043257,0.0785877574041987,0.0703184331295875,0.0680298470148122,0.0685265863657505,-41.575849031694815,-37.181109883524186,-37.191860666527646,-39.46688399731647,-39.54778279946186,-39.515051210531965,2971.50631,2971.51431,3,276,1,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,0,1,0,0,0,0,0.0039999999999054,0.0,0.0079999999998108,0.8907748437500231,normal
6654.397,0.035007287,0.041328836,-0.07400886,0.048503693,-0.09648878,0.047986425,0.0492514009688089,0.0537557954474173,0.0528195337842535,0.0679202601978056,0.0676749172668529,0.0679001230191071,-39.511620062578,-39.54027422214858,-39.44895202876069,-39.515654037939385,-39.4643059160735,-39.52003809757298,6645.60631,6654.914945699024,14,723,0,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,0,0,0,0,0,0,0.0,0.0,9.308635699023398,0.5179730427735194,normal
682.5063,0.19274369,-0.13311017,-0.07430675,-0.050496764,0.08296388,-0.026637621,0.3532584846749965,0.0887529222554852,0.0807687922780248,0.0629810181833572,0.0677860329130892,0.0666830747231194,-22.456065349455457,-42.21218593441881,-43.333024067105725,-39.62435208202805,-39.48427164461464,-39.43819511725451,682.50631,682.50631,1,94,1,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,37,-36,0,1,0,0,0.1351704906777513,32.89999999999998,0.0,2.3378906234938768e-05,normal
3679.8838,-0.04860603,0.06970423,-0.022053013,0.09313855,-0.02503622,-0.06808169,0.0504941208734133,0.0532716427949009,0.0531383892522316,0.0677315773754892,0.0680087142840436,0.0679067528681002,-39.60180048362236,-39.47759907769432,-39.501228455861565,-39.53148291475373,-39.49116543542186,-39.47752029323601,3673.60631,3679.8838831400767,11,345,0,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,0,1,0,0,0,0,0.0943349956114616,0.0,6.277573140076584,9.407757670487626e-05,normal
5581.4834,-0.045384057,0.07525178,-0.029579487,0.09540755,-0.03431821,-0.061066628,0.0492740896972648,0.0535210190795601,0.0531847290725311,0.0676579320225249,0.0679388925003441,0.0678691058238175,-39.55251913302345,-39.51273335155565,-39.43478156521451,-39.53578688768903,-39.48639971559169,-39.4778227036586,5535.60631,5581.483427527487,50,607,0,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,538,-4,0,1,0,0,0.2419415804906748,18.056286919244485,45.87711752748692,2.908998703787801e-05,normal
5661.61,0.04906781,-0.086491495,0.036880612,-0.084242925,-0.016031781,0.10039425,1.2842745745537087,0.056458713091359,1.2830413336989803,0.0624859429096663,0.0672027922381874,0.073826843780853,-17.738224319647998,-40.24798563623335,-59.607273834291846,-39.83519585200702,-39.46585161234543,-39.213206518499646,5661.60631,5661.61031,2,535,0,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,172,-71,0,0,0,0,0.0011923677329832,1753.0,0.0039999999999054,0.0004467187500267,normal
5068.064,0.0069655837,0.0271241,-0.03226479,0.057034187,-0.09066751,0.033637553,0.056999052371009,0.0672044926879242,0.0630788784606394,0.0692826788960017,0.0693763965982641,0.0692897881100448,-40.34532496967586,-38.739779515599366,-39.41388435679255,-39.51179150454118,-39.51016525727937,-39.47802533803042,5054.60631,5068.980572739679,19,473,0,200, 01:0c:cd:01:2f:81, 01:0c:cd:01:2f:80, 0x88B8,11000, 0x00003001,186, 0x8100, LD/LLN0$GO$gcblA, LD/LLN0$IntLockA, IntLockA, FALSE,1, FALSE,25,186, GOOSE,432,-29,0,1,0,0,0.2984849039539767,49.61568503051694,14.37426273967867,0.9166078959287915,normal
