Id_Sample,ClassifiersResult,TrueResult,Metric
9182,4.0,4.0,VP
9183,4.0,4.0,VP
9185,4.0,4.0,VP
9186,4.0,4.0,VP
9187,4.0,4.0,VP
9189,4.0,4.0,VP
9190,4.0,4.0,VP
9191,4.0,4.0,VP
9192,4.0,4.0,VP
9193,4.0,4.0,VP
9194,4.0,4.0,VP
9195,0.0,4.0,FN
9196,4.0,4.0,VP
9197,0.0,4.0,FN
9198,4.0,4.0,VP
9199,4.0,4.0,VP
9200,4.0,4.0,VP
9201,4.0,4.0,VP
9203,4.0,4.0,VP
9204,4.0,4.0,VP
9205,4.0,4.0,VP
9206,0.0,4.0,FN
9207,0.0,4.0,FN
9208,4.0,4.0,VP
9209,4.0,4.0,VP
9210,4.0,4.0,VP
9211,4.0,4.0,VP
9212,4.0,4.0,VP
9213,4.0,4.0,VP
9214,4.0,4.0,VP
9215,4.0,4.0,VP
9216,4.0,4.0,VP
9217,4.0,4.0,VP
9218,4.0,4.0,VP
9219,4.0,4.0,VP
9220,0.0,4.0,FN
9221,4.0,4.0,VP
9222,4.0,4.0,VP
9223,4.0,4.0,VP
9224,4.0,4.0,VP
9225,4.0,4.0,VP
9226,4.0,4.0,VP
9227,4.0,4.0,VP
9228,0.0,4.0,FN
9229,4.0,4.0,VP
9230,4.0,4.0,VP
9231,4.0,4.0,VP
9232,4.0,4.0,VP
9233,4.0,4.0,VP
9234,4.0,4.0,VP
9235,4.0,4.0,VP
9236,4.0,4.0,VP
9237,4.0,4.0,VP
9238,0.0,4.0,FN
9239,3.0,4.0,FN
9240,4.0,4.0,VP
9241,4.0,4.0,VP
9242,4.0,4.0,VP
9243,4.0,4.0,VP
9244,4.0,4.0,VP
9245,0.0,4.0,FN
9246,4.0,4.0,VP
9247,4.0,4.0,VP
9248,0.0,4.0,FN
9249,4.0,4.0,VP
9250,4.0,4.0,VP
9251,4.0,4.0,VP
9252,4.0,4.0,VP
9253,4.0,4.0,VP
9254,4.0,4.0,VP
9255,4.0,4.0,VP
9256,4.0,4.0,VP
9257,4.0,4.0,VP
9258,0.0,4.0,FN
9259,4.0,4.0,VP
9260,4.0,4.0,VP
9261,4.0,4.0,VP
9262,4.0,4.0,VP
9263,4.0,4.0,VP
9264,4.0,4.0,VP
9266,4.0,4.0,VP
9267,4.0,4.0,VP
9268,4.0,4.0,VP
9269,4.0,4.0,VP
9270,4.0,4.0,VP
9271,4.0,4.0,VP
9272,4.0,4.0,VP
9273,4.0,4.0,VP
9274,4.0,4.0,VP
9275,4.0,4.0,VP
9276,4.0,4.0,VP
9277,4.0,4.0,VP
9278,4.0,4.0,VP
9279,4.0,4.0,VP
9280,4.0,4.0,VP
9281,4.0,4.0,VP
9282,0.0,4.0,FN
9283,4.0,4.0,VP
9284,4.0,4.0,VP
9285,4.0,4.0,VP
9286,4.0,4.0,VP
9287,4.0,4.0,VP
9288,4.0,4.0,VP
9289,4.0,4.0,VP
9291,4.0,4.0,VP
9292,4.0,4.0,VP
9293,4.0,4.0,VP
9294,3.0,4.0,FN
9295,4.0,4.0,VP
9297,0.0,4.0,FN
9298,4.0,4.0,VP
9299,4.0,4.0,VP
9300,4.0,4.0,VP
9301,4.0,4.0,VP
9302,4.0,4.0,VP
9303,4.0,4.0,VP
9304,3.0,4.0,FN
9305,4.0,4.0,VP
9306,4.0,4.0,VP
9307,4.0,4.0,VP
9308,4.0,4.0,VP
9309,4.0,4.0,VP
9310,4.0,4.0,VP
9311,4.0,4.0,VP
9312,4.0,4.0,VP
9313,4.0,4.0,VP
9314,4.0,0.0,FP
9315,4.0,4.0,VP
9316,4.0,4.0,VP
9317,3.0,4.0,FN
9318,4.0,4.0,VP
9319,4.0,4.0,VP
9320,3.0,4.0,FN
9321,4.0,4.0,VP
9322,4.0,4.0,VP
9323,4.0,4.0,VP
9324,4.0,4.0,VP
9325,0.0,4.0,FN
9326,4.0,4.0,VP
9327,4.0,4.0,VP
9328,4.0,4.0,VP
9329,4.0,4.0,VP
9330,4.0,4.0,VP
9331,4.0,4.0,VP
9332,4.0,4.0,VP
9333,4.0,4.0,VP
9334,4.0,4.0,VP
9335,4.0,4.0,VP
9336,4.0,4.0,VP
9337,4.0,4.0,VP
9338,4.0,4.0,VP
9339,4.0,4.0,VP
9340,4.0,4.0,VP
9341,4.0,4.0,VP
9342,0.0,4.0,FN
9343,0.0,4.0,FN
9344,4.0,4.0,VP
9345,4.0,4.0,VP
9346,4.0,4.0,VP
9347,4.0,4.0,VP
9348,4.0,4.0,VP
9349,4.0,4.0,VP
9350,4.0,4.0,VP
9351,4.0,4.0,VP
9352,4.0,4.0,VP
9353,4.0,4.0,VP
9354,0.0,4.0,FN
9355,4.0,4.0,VP
9356,4.0,4.0,VP
9357,3.0,4.0,FN
9358,4.0,4.0,VP
9359,4.0,4.0,VP
9360,3.0,4.0,FN
9361,4.0,4.0,VP
9362,4.0,4.0,VP
9363,0.0,4.0,FN
9364,4.0,4.0,VP
9365,4.0,4.0,VP
9367,4.0,4.0,VP
9368,4.0,4.0,VP
9369,4.0,4.0,VP
9370,4.0,4.0,VP
9371,0.0,4.0,FN
9372,4.0,4.0,VP
9373,4.0,4.0,VP
9374,4.0,4.0,VP
9375,4.0,4.0,VP
9376,4.0,4.0,VP
9377,4.0,4.0,VP
9378,4.0,4.0,VP
9379,4.0,4.0,VP
9381,4.0,4.0,VP
9382,4.0,4.0,VP
9383,4.0,4.0,VP
9384,4.0,4.0,VP
9385,4.0,4.0,VP
9386,0.0,4.0,FN
9387,0.0,4.0,FN
9388,4.0,4.0,VP
9389,4.0,4.0,VP
9390,4.0,4.0,VP
9391,4.0,4.0,VP
9392,4.0,4.0,VP
9393,4.0,4.0,VP
9394,4.0,4.0,VP
9395,4.0,4.0,VP
9396,4.0,4.0,VP
9397,3.0,4.0,FN
9398,4.0,4.0,VP
9399,4.0,4.0,VP
9400,4.0,4.0,VP
9401,0.0,4.0,FN
9402,4.0,4.0,VP
9403,4.0,4.0,VP
9404,3.0,4.0,FN
9405,0.0,4.0,FN
9407,4.0,4.0,VP
9408,4.0,4.0,VP
9409,4.0,4.0,VP
9410,4.0,4.0,VP
9411,4.0,4.0,VP
9412,0.0,4.0,FN
9413,4.0,4.0,VP
9414,4.0,4.0,VP
9415,4.0,4.0,VP
9416,4.0,4.0,VP
9417,4.0,4.0,VP
9418,0.0,4.0,FN
9419,4.0,4.0,VP
9420,4.0,4.0,VP
9421,4.0,4.0,VP
9422,4.0,4.0,VP
9423,4.0,4.0,VP
9424,4.0,4.0,VP
9425,4.0,4.0,VP
9426,4.0,4.0,VP
9427,4.0,4.0,VP
9428,4.0,4.0,VP
9429,4.0,4.0,VP
9430,3.0,4.0,FN
9431,4.0,4.0,VP
9432,0.0,4.0,FN
9433,4.0,4.0,VP
9434,4.0,4.0,VP
9435,0.0,4.0,FN
9436,4.0,4.0,VP
9437,4.0,4.0,VP
9438,4.0,4.0,VP
9439,4.0,4.0,VP
9440,4.0,4.0,VP
9441,4.0,4.0,VP
9442,4.0,4.0,VP
9443,0.0,4.0,FN
9444,4.0,4.0,VP
9445,4.0,4.0,VP
9446,4.0,4.0,VP
9447,0.0,4.0,FN
9448,4.0,4.0,VP
9449,4.0,4.0,VP
9450,4.0,4.0,VP
9451,4.0,4.0,VP
9452,4.0,4.0,VP
9453,4.0,4.0,VP
9454,4.0,4.0,VP
9455,4.0,4.0,VP
9456,4.0,4.0,VP
9457,4.0,4.0,VP
9458,4.0,4.0,VP
9459,4.0,4.0,VP
9460,4.0,4.0,VP
9461,4.0,4.0,VP
9462,4.0,4.0,VP
9463,4.0,4.0,VP
9464,4.0,4.0,VP
9465,4.0,4.0,VP
9466,4.0,4.0,VP
9468,4.0,4.0,VP
9469,4.0,4.0,VP
9470,4.0,4.0,VP
9471,0.0,4.0,FN
9473,4.0,4.0,VP
9474,4.0,4.0,VP
9475,4.0,4.0,VP
9476,4.0,4.0,VP
9477,4.0,4.0,VP
9478,4.0,4.0,VP
9479,4.0,4.0,VP
9480,4.0,4.0,VP
9481,4.0,4.0,VP
9482,4.0,4.0,VP
9483,4.0,4.0,VP
9484,4.0,4.0,VP
9485,4.0,0.0,FP
9486,4.0,4.0,VP
9487,4.0,4.0,VP
9488,4.0,4.0,VP
9489,4.0,4.0,VP
9490,4.0,4.0,VP
9491,0.0,4.0,FN
9492,4.0,4.0,VP
9493,4.0,4.0,VP
9494,4.0,4.0,VP
9495,4.0,4.0,VP
9496,4.0,4.0,VP
9497,4.0,4.0,VP
9498,4.0,4.0,VP
9499,4.0,4.0,VP
9500,4.0,4.0,VP
9501,4.0,4.0,VP
9502,4.0,4.0,VP
9503,4.0,4.0,VP
9504,4.0,4.0,VP
9505,4.0,4.0,VP
9506,4.0,4.0,VP
9507,4.0,4.0,VP
9508,4.0,4.0,VP
9509,4.0,4.0,VP
9510,4.0,4.0,VP
9511,4.0,4.0,VP
9512,4.0,4.0,VP
9513,4.0,4.0,VP
9514,4.0,4.0,VP
9515,4.0,4.0,VP
9516,0.0,4.0,FN
9517,4.0,4.0,VP
9518,4.0,4.0,VP
9519,4.0,4.0,VP
9520,4.0,4.0,VP
9521,4.0,4.0,VP
9522,4.0,4.0,VP
9523,4.0,4.0,VP
9524,4.0,4.0,VP
9525,4.0,4.0,VP
9526,4.0,4.0,VP
9527,4.0,4.0,VP
9528,4.0,4.0,VP
9529,4.0,4.0,VP
9530,4.0,4.0,VP
9531,4.0,4.0,VP
9532,4.0,4.0,VP
9533,4.0,4.0,VP
9534,4.0,4.0,VP
9535,4.0,4.0,VP
9536,4.0,4.0,VP
9537,4.0,4.0,VP
9538,0.0,4.0,FN
9539,4.0,4.0,VP
9540,4.0,4.0,VP
9541,4.0,4.0,VP
9542,4.0,4.0,VP
9543,0.0,4.0,FN
9544,4.0,4.0,VP
9545,4.0,4.0,VP
9546,4.0,4.0,VP
9547,4.0,4.0,VP
9548,4.0,4.0,VP
9549,0.0,4.0,FN
9550,4.0,4.0,VP
9551,4.0,4.0,VP
9552,4.0,4.0,VP
9553,4.0,4.0,VP
9554,4.0,4.0,VP
9555,4.0,4.0,VP
9556,4.0,4.0,VP
9557,0.0,4.0,FN
9558,4.0,4.0,VP
9559,4.0,4.0,VP
9560,4.0,4.0,VP
9561,4.0,4.0,VP
9562,4.0,4.0,VP
9563,4.0,4.0,VP
9564,4.0,4.0,VP
9565,4.0,4.0,VP
9566,4.0,4.0,VP
9567,4.0,4.0,VP
9569,4.0,4.0,VP
9570,4.0,4.0,VP
9571,4.0,4.0,VP
9572,4.0,4.0,VP
9573,4.0,4.0,VP
9574,4.0,4.0,VP
9575,4.0,4.0,VP
9576,4.0,4.0,VP
9577,4.0,4.0,VP
9578,0.0,4.0,FN
9579,4.0,4.0,VP
9580,4.0,4.0,VP
9581,4.0,4.0,VP
9582,4.0,4.0,VP
9583,4.0,4.0,VP
9584,4.0,4.0,VP
9585,4.0,4.0,VP
9586,4.0,4.0,VP
9587,4.0,4.0,VP
9588,4.0,4.0,VP
9589,0.0,4.0,FN
9590,4.0,4.0,VP
9591,4.0,4.0,VP
9592,4.0,4.0,VP
9593,0.0,4.0,FN
9594,4.0,4.0,VP
9595,4.0,4.0,VP
9596,4.0,4.0,VP
9597,4.0,4.0,VP
9598,4.0,4.0,VP
9599,4.0,4.0,VP
9600,4.0,4.0,VP
9601,4.0,4.0,VP
9602,4.0,4.0,VP
9603,0.0,4.0,FN
9604,0.0,4.0,FN
9605,4.0,4.0,VP
9606,4.0,4.0,VP
9607,4.0,4.0,VP
9608,0.0,4.0,FN
9609,4.0,4.0,VP
9610,4.0,4.0,VP
9611,4.0,4.0,VP
9612,0.0,4.0,FN
9613,4.0,4.0,VP
9614,4.0,4.0,VP
9615,4.0,4.0,VP
9616,4.0,4.0,VP
9617,4.0,4.0,VP
9618,0.0,4.0,FN
9619,0.0,4.0,FN
9620,4.0,4.0,VP
9622,4.0,4.0,VP
9623,4.0,4.0,VP
9624,4.0,4.0,VP
9625,4.0,4.0,VP
9626,4.0,4.0,VP
9627,4.0,4.0,VP
9628,4.0,4.0,VP
9629,0.0,4.0,FN
9630,4.0,4.0,VP
9631,4.0,4.0,VP
9632,4.0,4.0,VP
9633,4.0,4.0,VP
9634,4.0,4.0,VP
9635,4.0,4.0,VP
9636,4.0,4.0,VP
9637,4.0,4.0,VP
9638,4.0,4.0,VP
9639,4.0,4.0,VP
9640,4.0,4.0,VP
9641,0.0,4.0,FN
9642,4.0,4.0,VP
9643,4.0,4.0,VP
9644,3.0,4.0,FN
9645,4.0,4.0,VP
9646,4.0,4.0,VP
9647,4.0,4.0,VP
9648,4.0,4.0,VP
9649,4.0,4.0,VP
9650,4.0,4.0,VP
9651,4.0,4.0,VP
9652,4.0,4.0,VP
9653,4.0,4.0,VP
9654,4.0,4.0,VP
9655,4.0,4.0,VP
9656,4.0,4.0,VP
9657,0.0,0.0,VN
9658,4.0,4.0,VP
9659,0.0,4.0,FN
9660,4.0,4.0,VP
9661,4.0,4.0,VP
9662,4.0,4.0,VP
9663,4.0,4.0,VP
9664,4.0,4.0,VP
9665,4.0,4.0,VP
9666,4.0,4.0,VP
9667,4.0,4.0,VP
9668,4.0,4.0,VP
9669,4.0,4.0,VP
9670,4.0,4.0,VP
9671,4.0,4.0,VP
9672,4.0,4.0,VP
9673,4.0,4.0,VP
9674,4.0,4.0,VP
9675,4.0,4.0,VP
9676,4.0,4.0,VP
9677,4.0,4.0,VP
9678,4.0,4.0,VP
9680,4.0,4.0,VP
9681,4.0,4.0,VP
9682,4.0,4.0,VP
9683,4.0,4.0,VP
9684,0.0,4.0,FN
9685,4.0,4.0,VP
9686,4.0,4.0,VP
9687,4.0,4.0,VP
9688,4.0,4.0,VP
9689,0.0,4.0,FN
9690,0.0,4.0,FN
9691,4.0,4.0,VP
9692,4.0,4.0,VP
9693,0.0,4.0,FN
9694,4.0,4.0,VP
9695,4.0,4.0,VP
9696,4.0,4.0,VP
9697,4.0,4.0,VP
9698,4.0,4.0,VP
9699,4.0,4.0,VP
9700,4.0,4.0,VP
9701,0.0,4.0,FN
9702,0.0,4.0,FN
9703,4.0,4.0,VP
9704,0.0,4.0,FN
9705,0.0,4.0,FN
9706,4.0,4.0,VP
9707,4.0,4.0,VP
9708,4.0,4.0,VP
9709,0.0,4.0,FN
9710,4.0,4.0,VP
9711,4.0,4.0,VP
9712,4.0,4.0,VP
9713,4.0,4.0,VP
9715,4.0,4.0,VP
9716,4.0,4.0,VP
9717,4.0,4.0,VP
9718,4.0,4.0,VP
9719,4.0,4.0,VP
9720,4.0,4.0,VP
9721,4.0,4.0,VP
9722,4.0,4.0,VP
9723,4.0,4.0,VP
9724,4.0,4.0,VP
9725,4.0,4.0,VP
9726,4.0,4.0,VP
9727,4.0,4.0,VP
9728,4.0,4.0,VP
9729,4.0,4.0,VP
9730,4.0,4.0,VP
9731,4.0,4.0,VP
9732,0.0,4.0,FN
9733,4.0,4.0,VP
9734,3.0,4.0,FN
9735,4.0,4.0,VP
9736,4.0,4.0,VP
9737,4.0,4.0,VP
9738,4.0,4.0,VP
9739,4.0,4.0,VP
9740,4.0,4.0,VP
9741,4.0,4.0,VP
9742,4.0,4.0,VP
9743,4.0,4.0,VP
9744,3.0,4.0,FN
9745,4.0,4.0,VP
9746,4.0,4.0,VP
9747,4.0,4.0,VP
9748,4.0,4.0,VP
9749,4.0,4.0,VP
9750,4.0,4.0,VP
9751,4.0,4.0,VP
9752,4.0,4.0,VP
9753,4.0,4.0,VP
9754,4.0,4.0,VP
9755,4.0,4.0,VP
9756,4.0,4.0,VP
9757,4.0,4.0,VP
9758,4.0,4.0,VP
9759,3.0,4.0,FN
9760,4.0,4.0,VP
9761,4.0,4.0,VP
9762,4.0,4.0,VP
9763,4.0,4.0,VP
9764,4.0,4.0,VP
9765,4.0,4.0,VP
9766,4.0,4.0,VP
9767,4.0,4.0,VP
9768,0.0,4.0,FN
9769,4.0,4.0,VP
9770,4.0,4.0,VP
9771,4.0,4.0,VP
9772,4.0,4.0,VP
9773,0.0,4.0,FN
9775,3.0,4.0,FN
9776,4.0,4.0,VP
9777,4.0,4.0,VP
9778,4.0,4.0,VP
9779,4.0,4.0,VP
9780,4.0,4.0,VP
9781,4.0,4.0,VP
9782,4.0,4.0,VP
9783,4.0,4.0,VP
9784,4.0,4.0,VP
9785,4.0,4.0,VP
9786,4.0,4.0,VP
9788,4.0,4.0,VP
9789,4.0,4.0,VP
9790,4.0,4.0,VP
9791,4.0,4.0,VP
9792,4.0,4.0,VP
9793,4.0,4.0,VP
9794,4.0,4.0,VP
9795,4.0,4.0,VP
9796,4.0,4.0,VP
9797,4.0,4.0,VP
9798,4.0,4.0,VP
9799,4.0,4.0,VP
9800,4.0,4.0,VP
9801,0.0,4.0,FN
9802,4.0,4.0,VP
9803,4.0,4.0,VP
9804,4.0,4.0,VP
9805,4.0,4.0,VP
9806,4.0,4.0,VP
9807,0.0,4.0,FN
9808,4.0,4.0,VP
9809,4.0,4.0,VP
9810,4.0,4.0,VP
9811,4.0,4.0,VP
9812,4.0,4.0,VP
9813,4.0,4.0,VP
9814,4.0,4.0,VP
9815,4.0,4.0,VP
9816,0.0,4.0,FN
9817,4.0,4.0,VP
9818,4.0,4.0,VP
9819,0.0,4.0,FN
9820,4.0,4.0,VP
9821,4.0,4.0,VP
9822,4.0,4.0,VP
9823,4.0,4.0,VP
9824,4.0,4.0,VP
9825,4.0,4.0,VP
9826,4.0,4.0,VP
9827,4.0,4.0,VP
9828,0.0,4.0,FN
9829,0.0,4.0,FN
9830,4.0,4.0,VP
9831,4.0,4.0,VP
9832,4.0,4.0,VP
9833,4.0,4.0,VP
9834,4.0,4.0,VP
9835,4.0,4.0,VP
9836,4.0,4.0,VP
9837,0.0,4.0,FN
9838,0.0,4.0,FN
9839,4.0,4.0,VP
9840,0.0,4.0,FN
9841,4.0,4.0,VP
9842,4.0,4.0,VP
9843,4.0,4.0,VP
9844,0.0,4.0,FN
9845,0.0,4.0,FN
9846,4.0,4.0,VP
9847,4.0,4.0,VP
9848,4.0,4.0,VP
9849,4.0,4.0,VP
9850,4.0,4.0,VP
9851,4.0,4.0,VP
9852,4.0,4.0,VP
9854,4.0,4.0,VP
9855,4.0,4.0,VP
9856,4.0,4.0,VP
9857,4.0,4.0,VP
9858,4.0,4.0,VP
9859,4.0,4.0,VP
9860,4.0,4.0,VP
9861,4.0,4.0,VP
9862,4.0,4.0,VP
9863,4.0,4.0,VP
9864,4.0,4.0,VP
9865,4.0,4.0,VP
9866,4.0,4.0,VP
9867,4.0,4.0,VP
9868,4.0,4.0,VP
9869,4.0,4.0,VP
9870,4.0,4.0,VP
9871,0.0,4.0,FN
9872,4.0,4.0,VP
9873,4.0,4.0,VP
9874,4.0,4.0,VP
9876,4.0,4.0,VP
9877,4.0,4.0,VP
9878,4.0,4.0,VP
9879,4.0,4.0,VP
9880,4.0,4.0,VP
9881,4.0,4.0,VP
9882,4.0,4.0,VP
9883,0.0,4.0,FN
9884,4.0,4.0,VP
9886,4.0,4.0,VP
9887,4.0,4.0,VP
9888,4.0,4.0,VP
9889,4.0,4.0,VP
9890,4.0,4.0,VP
9891,0.0,4.0,FN
9892,4.0,4.0,VP
9893,4.0,4.0,VP
9894,4.0,4.0,VP
9895,0.0,4.0,FN
9896,4.0,4.0,VP
9897,4.0,4.0,VP
9898,0.0,4.0,FN
9899,4.0,4.0,VP
9900,4.0,4.0,VP
9901,4.0,4.0,VP
9902,4.0,4.0,VP
9903,4.0,4.0,VP
9904,4.0,4.0,VP
9905,4.0,4.0,VP
9906,4.0,4.0,VP
9907,4.0,4.0,VP
9908,4.0,4.0,VP
9909,0.0,4.0,FN
9910,4.0,4.0,VP
9911,4.0,4.0,VP
9912,4.0,4.0,VP
9913,4.0,4.0,VP
9914,4.0,4.0,VP
9915,4.0,4.0,VP
9916,4.0,4.0,VP
9918,4.0,4.0,VP
9919,4.0,3.0,FN
9920,4.0,4.0,VP
9921,0.0,4.0,FN
9922,4.0,4.0,VP
9923,4.0,4.0,VP
9924,4.0,4.0,VP
9925,4.0,4.0,VP
9926,4.0,4.0,VP
9927,4.0,4.0,VP
9928,4.0,4.0,VP
9929,4.0,4.0,VP
9930,4.0,4.0,VP
9931,4.0,4.0,VP
9932,0.0,4.0,FN
9933,0.0,4.0,FN
9934,4.0,4.0,VP
9935,4.0,4.0,VP
9936,4.0,4.0,VP
9937,4.0,4.0,VP
9938,4.0,4.0,VP
9939,4.0,4.0,VP
9940,4.0,4.0,VP
9941,0.0,4.0,FN
9942,4.0,4.0,VP
9943,0.0,4.0,FN
9944,4.0,4.0,VP
9945,4.0,4.0,VP
9946,4.0,4.0,VP
9947,4.0,4.0,VP
9948,4.0,4.0,VP
9949,4.0,4.0,VP
9950,4.0,4.0,VP
9951,4.0,4.0,VP
9952,0.0,4.0,FN
9953,4.0,4.0,VP
9954,4.0,4.0,VP
9955,4.0,4.0,VP
9956,4.0,4.0,VP
9957,4.0,4.0,VP
9958,4.0,4.0,VP
9959,4.0,4.0,VP
9960,0.0,4.0,FN
9961,4.0,4.0,VP
9962,4.0,4.0,VP
9963,4.0,4.0,VP
9964,4.0,4.0,VP
9965,4.0,4.0,VP
9966,4.0,4.0,VP
9967,4.0,4.0,VP
9968,4.0,4.0,VP
9970,4.0,4.0,VP
9971,3.0,4.0,FN
9972,4.0,4.0,VP
9973,4.0,4.0,VP
9974,4.0,4.0,VP
9975,0.0,4.0,FN
9976,0.0,4.0,FN
9977,4.0,4.0,VP
9978,4.0,4.0,VP
9979,4.0,4.0,VP
9980,4.0,4.0,VP
9981,4.0,4.0,VP
9982,0.0,4.0,FN
9984,0.0,4.0,FN
9985,4.0,4.0,VP
9986,4.0,4.0,VP
9987,4.0,4.0,VP
9988,4.0,4.0,VP
9989,4.0,4.0,VP
9990,4.0,4.0,VP
9991,4.0,4.0,VP
9992,4.0,4.0,VP
9993,4.0,4.0,VP
9994,4.0,4.0,VP
9995,4.0,4.0,VP
9996,4.0,4.0,VP
9997,4.0,4.0,VP
9998,0.0,0.0,VN
9999,0.0,0.0,VN
10000,0.0,0.0,VN
10001,0.0,0.0,VN
10002,0.0,0.0,VN
10003,0.0,0.0,VN
10004,0.0,0.0,VN
10005,0.0,0.0,VN
10006,0.0,0.0,VN
10007,0.0,0.0,VN
10008,0.0,0.0,VN
10009,0.0,0.0,VN
10010,0.0,0.0,VN
10011,0.0,0.0,VN
10012,0.0,0.0,VN
10013,0.0,0.0,VN
10014,0.0,0.0,VN
10015,0.0,0.0,VN
10016,0.0,0.0,VN
10017,0.0,0.0,VN
10018,0.0,0.0,VN
10019,0.0,0.0,VN
10020,0.0,0.0,VN
10021,0.0,0.0,VN
10022,0.0,0.0,VN
10023,0.0,0.0,VN
10024,0.0,0.0,VN
10026,0.0,0.0,VN
10027,0.0,0.0,VN
10028,0.0,0.0,VN
10029,0.0,0.0,VN
10030,0.0,0.0,VN
10031,1.0,0.0,FP
10032,0.0,0.0,VN
10033,0.0,0.0,VN
10034,0.0,0.0,VN
10035,0.0,0.0,VN
10036,0.0,0.0,VN
10037,0.0,0.0,VN
10038,0.0,0.0,VN
10039,0.0,0.0,VN
10040,0.0,0.0,VN
10041,0.0,0.0,VN
10042,0.0,0.0,VN
10043,0.0,0.0,VN
10044,0.0,0.0,VN
10045,0.0,0.0,VN
10046,0.0,0.0,VN
10047,0.0,0.0,VN
10048,0.0,0.0,VN
10049,0.0,0.0,VN
10050,0.0,0.0,VN
10051,0.0,0.0,VN
10052,0.0,0.0,VN
10053,0.0,0.0,VN
10054,0.0,0.0,VN
10055,0.0,0.0,VN
10056,0.0,0.0,VN
10057,1.0,0.0,FP
10058,0.0,0.0,VN
10059,0.0,0.0,VN
10060,0.0,0.0,VN
10061,0.0,0.0,VN
10062,0.0,0.0,VN
10063,0.0,0.0,VN
10064,0.0,0.0,VN
10065,0.0,0.0,VN
10066,0.0,0.0,VN
10067,1.0,0.0,FP
10068,0.0,0.0,VN
10069,0.0,0.0,VN
10070,0.0,0.0,VN
10071,0.0,0.0,VN
10072,0.0,0.0,VN
10073,0.0,0.0,VN
10074,0.0,0.0,VN
10075,0.0,0.0,VN
10076,0.0,0.0,VN
10077,0.0,0.0,VN
10078,0.0,0.0,VN
10079,0.0,0.0,VN
10080,0.0,0.0,VN
10081,0.0,0.0,VN
10082,0.0,0.0,VN
10083,0.0,0.0,VN
10084,0.0,0.0,VN
10085,0.0,0.0,VN
10086,0.0,0.0,VN
10087,0.0,0.0,VN
10088,0.0,0.0,VN
10089,0.0,0.0,VN
10090,0.0,0.0,VN
10091,0.0,0.0,VN
10092,0.0,0.0,VN
10093,0.0,0.0,VN
10094,0.0,0.0,VN
10095,0.0,0.0,VN
10096,1.0,0.0,FP
10097,0.0,0.0,VN
10098,0.0,0.0,VN
10099,0.0,0.0,VN
10100,0.0,0.0,VN
10101,0.0,0.0,VN
10102,0.0,0.0,VN
10103,0.0,0.0,VN
10104,0.0,0.0,VN
10105,0.0,0.0,VN
10106,0.0,0.0,VN
10107,0.0,0.0,VN
10108,0.0,0.0,VN
10109,0.0,0.0,VN
10110,0.0,0.0,VN
10111,0.0,0.0,VN
10112,1.0,0.0,FP
10113,0.0,0.0,VN
10114,0.0,0.0,VN
10115,0.0,0.0,VN
10116,0.0,0.0,VN
10117,0.0,0.0,VN
10118,0.0,0.0,VN
10119,0.0,0.0,VN
10120,0.0,0.0,VN
10121,0.0,0.0,VN
10122,0.0,0.0,VN
10123,0.0,0.0,VN
10124,0.0,0.0,VN
10125,0.0,0.0,VN
10126,0.0,0.0,VN
10127,0.0,0.0,VN
10128,0.0,0.0,VN
10129,0.0,0.0,VN
10130,0.0,0.0,VN
10131,0.0,0.0,VN
10132,0.0,0.0,VN
10133,0.0,0.0,VN
10134,0.0,0.0,VN
10135,0.0,0.0,VN
10136,1.0,0.0,FP
10137,0.0,0.0,VN
10138,0.0,0.0,VN
10139,0.0,0.0,VN
10140,0.0,0.0,VN
10141,0.0,0.0,VN
10142,0.0,0.0,VN
10143,0.0,0.0,VN
10144,0.0,0.0,VN
10145,0.0,0.0,VN
10146,0.0,0.0,VN
10147,0.0,0.0,VN
10148,0.0,0.0,VN
10149,0.0,0.0,VN
10150,0.0,0.0,VN
10151,0.0,0.0,VN
10152,0.0,0.0,VN
10153,0.0,0.0,VN
10154,0.0,0.0,VN
10155,0.0,0.0,VN
10156,0.0,0.0,VN
10157,0.0,0.0,VN
10158,0.0,0.0,VN
10159,0.0,0.0,VN
10160,0.0,0.0,VN
10161,0.0,0.0,VN
10162,0.0,0.0,VN
10163,0.0,0.0,VN
10164,0.0,0.0,VN
10165,0.0,0.0,VN
10166,0.0,0.0,VN
10167,0.0,0.0,VN
10168,0.0,0.0,VN
10169,0.0,0.0,VN
10170,0.0,0.0,VN
10171,0.0,0.0,VN
10172,0.0,0.0,VN
10173,0.0,0.0,VN
10174,0.0,0.0,VN
10175,0.0,0.0,VN
10176,0.0,0.0,VN
10178,0.0,0.0,VN
10179,0.0,0.0,VN
10180,0.0,0.0,VN
10181,0.0,0.0,VN
10182,0.0,0.0,VN
10183,0.0,0.0,VN
10184,0.0,0.0,VN
10185,0.0,0.0,VN
10186,0.0,0.0,VN
10187,0.0,0.0,VN
10188,0.0,0.0,VN
10189,0.0,0.0,VN
10190,0.0,0.0,VN
10191,0.0,0.0,VN
10193,0.0,0.0,VN
10194,0.0,0.0,VN
10195,0.0,0.0,VN
10196,0.0,0.0,VN
10197,0.0,0.0,VN
10198,0.0,0.0,VN
10199,0.0,0.0,VN
10200,0.0,0.0,VN
10201,0.0,0.0,VN
10202,0.0,0.0,VN
10203,0.0,0.0,VN
10204,0.0,0.0,VN
10205,0.0,0.0,VN
