Id_Sample,ClassifiersResult,TrueResult,Metric
9586,4.0,4.0,VP
9592,4.0,4.0,VP
9595,4.0,4.0,VP
9596,4.0,4.0,VP
9597,4.0,4.0,VP
9602,4.0,4.0,VP
9606,4.0,4.0,VP
9614,4.0,4.0,VP
9615,4.0,4.0,VP
9621,4.0,4.0,VP
9623,4.0,4.0,VP
9624,4.0,4.0,VP
9625,4.0,4.0,VP
9627,4.0,4.0,VP
9628,4.0,4.0,VP
9630,4.0,4.0,VP
9639,4.0,4.0,VP
9640,4.0,4.0,VP
9649,4.0,4.0,VP
9651,4.0,4.0,VP
9656,4.0,4.0,VP
9657,0.0,0.0,VN
9668,4.0,4.0,VP
9670,4.0,4.0,VP
9673,4.0,4.0,VP
9679,4.0,4.0,VP
9682,4.0,4.0,VP
9687,4.0,4.0,VP
9697,4.0,4.0,VP
9698,4.0,4.0,VP
9700,4.0,4.0,VP
9703,4.0,4.0,VP
9706,4.0,4.0,VP
9714,4.0,4.0,VP
9716,4.0,4.0,VP
9718,4.0,4.0,VP
9731,4.0,4.0,VP
9733,4.0,4.0,VP
9739,4.0,4.0,VP
9750,4.0,4.0,VP
9752,4.0,4.0,VP
9754,4.0,4.0,VP
9757,4.0,4.0,VP
9774,4.0,4.0,VP
9778,4.0,4.0,VP
9781,4.0,4.0,VP
9787,4.0,4.0,VP
9788,4.0,4.0,VP
9791,4.0,4.0,VP
9792,4.0,4.0,VP
9794,4.0,4.0,VP
9795,4.0,4.0,VP
9797,4.0,4.0,VP
9799,4.0,4.0,VP
9802,4.0,4.0,VP
9805,4.0,4.0,VP
9824,4.0,4.0,VP
9825,4.0,4.0,VP
9833,4.0,4.0,VP
9836,4.0,4.0,VP
9842,4.0,4.0,VP
9847,4.0,4.0,VP
9849,4.0,4.0,VP
9853,4.0,4.0,VP
9859,4.0,4.0,VP
9875,4.0,4.0,VP
9880,4.0,4.0,VP
9885,4.0,4.0,VP
9886,4.0,4.0,VP
9889,4.0,4.0,VP
9890,4.0,4.0,VP
9900,4.0,4.0,VP
9902,4.0,4.0,VP
9904,4.0,4.0,VP
9908,4.0,4.0,VP
9909,4.0,4.0,VP
9913,4.0,4.0,VP
9916,4.0,4.0,VP
9917,0.0,0.0,VN
9919,3.0,3.0,VP
9927,4.0,4.0,VP
9928,4.0,4.0,VP
9930,4.0,4.0,VP
9936,4.0,4.0,VP
9948,4.0,4.0,VP
9950,4.0,4.0,VP
9963,4.0,4.0,VP
9964,4.0,4.0,VP
9965,4.0,4.0,VP
9969,4.0,4.0,VP
9970,4.0,4.0,VP
9972,4.0,4.0,VP
9979,4.0,4.0,VP
9981,4.0,4.0,VP
9983,4.0,4.0,VP
9988,4.0,4.0,VP
9992,4.0,4.0,VP
9993,4.0,4.0,VP
9994,4.0,4.0,VP
10000,0.0,0.0,VN
10002,0.0,0.0,VN
10004,0.0,0.0,VN
10006,0.0,0.0,VN
10007,0.0,0.0,VN
10008,0.0,0.0,VN
10011,0.0,0.0,VN
10012,0.0,0.0,VN
10014,0.0,0.0,VN
10015,0.0,0.0,VN
10016,0.0,0.0,VN
10019,0.0,0.0,VN
10024,0.0,0.0,VN
10025,0.0,0.0,VN
10038,0.0,0.0,VN
10041,0.0,0.0,VN
10043,0.0,0.0,VN
10047,0.0,0.0,VN
10049,0.0,0.0,VN
10050,0.0,0.0,VN
10051,0.0,0.0,VN
10052,0.0,0.0,VN
10056,0.0,0.0,VN
10061,0.0,0.0,VN
10062,0.0,0.0,VN
10067,0.0,0.0,VN
10068,0.0,0.0,VN
10069,0.0,0.0,VN
10070,0.0,0.0,VN
10071,0.0,0.0,VN
10072,0.0,0.0,VN
10077,0.0,0.0,VN
10078,0.0,0.0,VN
10080,0.0,0.0,VN
10082,0.0,0.0,VN
10087,0.0,0.0,VN
10088,0.0,0.0,VN
10092,0.0,0.0,VN
10094,0.0,0.0,VN
10104,0.0,0.0,VN
10106,0.0,0.0,VN
10119,0.0,0.0,VN
10124,0.0,0.0,VN
10125,0.0,0.0,VN
10128,0.0,0.0,VN
10130,0.0,0.0,VN
10137,0.0,0.0,VN
10141,0.0,0.0,VN
10142,0.0,0.0,VN
10143,0.0,0.0,VN
10145,0.0,0.0,VN
10148,0.0,0.0,VN
10149,0.0,0.0,VN
10150,0.0,0.0,VN
10151,0.0,0.0,VN
10155,0.0,0.0,VN
10162,0.0,0.0,VN
10164,0.0,0.0,VN
10167,0.0,0.0,VN
10170,0.0,0.0,VN
10172,0.0,0.0,VN
10174,0.0,0.0,VN
10177,0.0,0.0,VN
10179,0.0,0.0,VN
10185,0.0,0.0,VN
10187,0.0,0.0,VN
10188,0.0,0.0,VN
10189,0.0,0.0,VN
10191,0.0,0.0,VN
10192,0.0,0.0,VN
10193,0.0,0.0,VN
10197,0.0,0.0,VN
10201,0.0,0.0,VN
10205,0.0,0.0,VN
10209,0.0,0.0,VN
10211,0.0,0.0,VN
10214,0.0,0.0,VN
10216,0.0,0.0,VN
10219,0.0,0.0,VN
10222,0.0,0.0,VN
10223,0.0,0.0,VN
10224,0.0,0.0,VN
10225,0.0,0.0,VN
10228,0.0,0.0,VN
10232,0.0,0.0,VN
10236,0.0,0.0,VN
10237,0.0,0.0,VN
10239,0.0,0.0,VN
10245,0.0,0.0,VN
10256,0.0,0.0,VN
10257,0.0,0.0,VN
10258,0.0,0.0,VN
10259,0.0,0.0,VN
10263,0.0,0.0,VN
10264,0.0,0.0,VN
10266,0.0,0.0,VN
10268,0.0,0.0,VN
10273,0.0,0.0,VN
10276,0.0,0.0,VN
10278,0.0,0.0,VN
10281,0.0,0.0,VN
10282,0.0,0.0,VN
10284,0.0,0.0,VN
10285,0.0,0.0,VN
10287,0.0,0.0,VN
10289,0.0,0.0,VN
10295,0.0,0.0,VN
10303,0.0,0.0,VN
10304,0.0,0.0,VN
10306,0.0,0.0,VN
10311,0.0,0.0,VN
10315,0.0,0.0,VN
10317,0.0,0.0,VN
10322,0.0,0.0,VN
10327,0.0,0.0,VN
10330,0.0,0.0,VN
10331,0.0,0.0,VN
10332,0.0,0.0,VN
10334,0.0,0.0,VN
10335,0.0,0.0,VN
10336,0.0,0.0,VN
10337,0.0,0.0,VN
10338,0.0,0.0,VN
10341,0.0,0.0,VN
10342,0.0,0.0,VN
10345,0.0,0.0,VN
10347,0.0,0.0,VN
10349,0.0,0.0,VN
10350,0.0,0.0,VN
10351,0.0,0.0,VN
10353,0.0,0.0,VN
10354,0.0,0.0,VN
10356,0.0,0.0,VN
10358,0.0,0.0,VN
10361,0.0,0.0,VN
10363,0.0,0.0,VN
10367,0.0,0.0,VN
10371,0.0,0.0,VN
10376,0.0,0.0,VN
10379,0.0,0.0,VN
10382,0.0,0.0,VN
10383,0.0,0.0,VN
10386,0.0,0.0,VN
10387,0.0,0.0,VN
10395,0.0,0.0,VN
10400,0.0,0.0,VN
10407,0.0,0.0,VN
10414,0.0,0.0,VN
10418,0.0,0.0,VN
10419,0.0,0.0,VN
10424,0.0,0.0,VN
10427,0.0,0.0,VN
10428,0.0,0.0,VN
10429,0.0,0.0,VN
10432,0.0,0.0,VN
10436,0.0,0.0,VN
10439,0.0,0.0,VN
10442,0.0,0.0,VN
10445,0.0,0.0,VN
10447,0.0,0.0,VN
10449,0.0,0.0,VN
10452,0.0,0.0,VN
10454,0.0,0.0,VN
10457,0.0,0.0,VN
10459,0.0,0.0,VN
10461,0.0,0.0,VN
10463,0.0,0.0,VN
10464,0.0,0.0,VN
10472,0.0,0.0,VN
10476,0.0,0.0,VN
10478,0.0,0.0,VN
10482,0.0,0.0,VN
10484,0.0,0.0,VN
10485,0.0,0.0,VN
10488,0.0,0.0,VN
10490,0.0,0.0,VN
10493,0.0,0.0,VN
10495,0.0,0.0,VN
10496,0.0,0.0,VN
10497,0.0,0.0,VN
10499,0.0,0.0,VN
10507,0.0,0.0,VN
10509,0.0,0.0,VN
10512,0.0,0.0,VN
10513,0.0,0.0,VN
10515,0.0,0.0,VN
10521,0.0,0.0,VN
10530,0.0,0.0,VN
10532,0.0,0.0,VN
10537,0.0,0.0,VN
10540,0.0,0.0,VN
10541,0.0,0.0,VN
10544,0.0,0.0,VN
10548,0.0,0.0,VN
10550,0.0,0.0,VN
10551,0.0,0.0,VN
10557,0.0,0.0,VN
10561,0.0,0.0,VN
10562,0.0,0.0,VN
10563,0.0,0.0,VN
10564,0.0,0.0,VN
10565,0.0,0.0,VN
10566,0.0,0.0,VN
10567,0.0,0.0,VN
10569,0.0,0.0,VN
10570,0.0,0.0,VN
10573,0.0,0.0,VN
10576,0.0,0.0,VN
10577,0.0,0.0,VN
10584,0.0,0.0,VN
10585,0.0,0.0,VN
10586,0.0,0.0,VN
10587,0.0,0.0,VN
10589,0.0,0.0,VN
10590,0.0,0.0,VN
10591,0.0,0.0,VN
10593,0.0,0.0,VN
10594,0.0,0.0,VN
10597,0.0,0.0,VN
10600,0.0,0.0,VN
10601,0.0,0.0,VN
10604,0.0,0.0,VN
10606,0.0,0.0,VN
10612,0.0,0.0,VN
10615,0.0,0.0,VN
10618,0.0,0.0,VN
10623,0.0,0.0,VN
10624,0.0,0.0,VN
10629,0.0,0.0,VN
10630,0.0,0.0,VN
10636,0.0,0.0,VN
10639,0.0,0.0,VN
10641,0.0,0.0,VN
10643,0.0,0.0,VN
10644,0.0,0.0,VN
10645,0.0,0.0,VN
10647,0.0,0.0,VN
10649,0.0,0.0,VN
10653,0.0,0.0,VN
10656,0.0,0.0,VN
10657,0.0,0.0,VN
10658,0.0,0.0,VN
10660,0.0,0.0,VN
10661,0.0,0.0,VN
10662,0.0,0.0,VN
10669,0.0,0.0,VN
10671,0.0,0.0,VN
10672,0.0,0.0,VN
10674,0.0,0.0,VN
10675,0.0,0.0,VN
10681,0.0,0.0,VN
10685,0.0,0.0,VN
10688,0.0,0.0,VN
10690,0.0,0.0,VN
10693,0.0,0.0,VN
10694,0.0,0.0,VN
10695,0.0,0.0,VN
10698,0.0,0.0,VN
10700,0.0,0.0,VN
10702,0.0,0.0,VN
10703,0.0,0.0,VN
10706,0.0,0.0,VN
10707,0.0,0.0,VN
10719,0.0,0.0,VN
10722,0.0,0.0,VN
10725,0.0,0.0,VN
10726,0.0,0.0,VN
10727,0.0,0.0,VN
10731,0.0,0.0,VN
10734,0.0,0.0,VN
10735,0.0,0.0,VN
10737,0.0,0.0,VN
10740,0.0,0.0,VN
10749,0.0,0.0,VN
10754,0.0,0.0,VN
10755,0.0,0.0,VN
10759,0.0,0.0,VN
10761,0.0,0.0,VN
10762,0.0,0.0,VN
10763,0.0,0.0,VN
10768,0.0,0.0,VN
10778,0.0,0.0,VN
10780,0.0,0.0,VN
10783,0.0,0.0,VN
10784,0.0,0.0,VN
10786,0.0,0.0,VN
10787,0.0,0.0,VN
10788,0.0,0.0,VN
10792,0.0,0.0,VN
10794,0.0,0.0,VN
10805,0.0,0.0,VN
10806,0.0,0.0,VN
10807,0.0,0.0,VN
10810,0.0,0.0,VN
10813,0.0,0.0,VN
10816,0.0,0.0,VN
10817,0.0,0.0,VN
10819,0.0,0.0,VN
10821,0.0,0.0,VN
10824,0.0,0.0,VN
10828,0.0,0.0,VN
10829,0.0,0.0,VN
10830,0.0,0.0,VN
10831,0.0,0.0,VN
10832,0.0,0.0,VN
10834,0.0,0.0,VN
10836,0.0,0.0,VN
10837,0.0,0.0,VN
10839,0.0,0.0,VN
10843,0.0,0.0,VN
10846,0.0,0.0,VN
10847,0.0,0.0,VN
10848,0.0,0.0,VN
10849,0.0,0.0,VN
10850,0.0,0.0,VN
10851,0.0,0.0,VN
10852,0.0,0.0,VN
10858,0.0,0.0,VN
10860,0.0,0.0,VN
10863,0.0,0.0,VN
10872,0.0,0.0,VN
10874,0.0,0.0,VN
10877,0.0,0.0,VN
10879,0.0,0.0,VN
10880,0.0,0.0,VN
10881,0.0,0.0,VN
10885,0.0,0.0,VN
10889,0.0,0.0,VN
10891,0.0,0.0,VN
10892,0.0,0.0,VN
10893,0.0,0.0,VN
10897,0.0,0.0,VN
10900,0.0,0.0,VN
10901,0.0,0.0,VN
10903,0.0,0.0,VN
10904,0.0,0.0,VN
10909,0.0,0.0,VN
10910,0.0,0.0,VN
10914,0.0,0.0,VN
10915,0.0,0.0,VN
10917,0.0,0.0,VN
10919,0.0,0.0,VN
10932,0.0,0.0,VN
10936,0.0,0.0,VN
10938,0.0,0.0,VN
10939,0.0,0.0,VN
10940,0.0,0.0,VN
10942,0.0,0.0,VN
10943,0.0,0.0,VN
10947,0.0,0.0,VN
10948,0.0,0.0,VN
10957,0.0,0.0,VN
10961,0.0,0.0,VN
10965,0.0,0.0,VN
10966,0.0,0.0,VN
10970,0.0,0.0,VN
10974,0.0,0.0,VN
10975,0.0,0.0,VN
10977,0.0,0.0,VN
10978,0.0,0.0,VN
10986,0.0,0.0,VN
10989,0.0,0.0,VN
10991,0.0,0.0,VN
10994,0.0,0.0,VN
10996,0.0,0.0,VN
10997,0.0,0.0,VN
11000,0.0,0.0,VN
11006,4.0,4.0,VP
11007,0.0,0.0,VN
11008,0.0,0.0,VN
11010,0.0,0.0,VN
11012,0.0,0.0,VN
11013,0.0,0.0,VN
11018,0.0,0.0,VN
11020,0.0,0.0,VN
11021,0.0,0.0,VN
11024,0.0,0.0,VN
11025,0.0,0.0,VN
11026,0.0,0.0,VN
11029,0.0,0.0,VN
11030,0.0,0.0,VN
11033,0.0,0.0,VN
11035,0.0,0.0,VN
11039,0.0,0.0,VN
11048,0.0,0.0,VN
11053,0.0,0.0,VN
11060,0.0,0.0,VN
11063,0.0,0.0,VN
11066,0.0,0.0,VN
11068,0.0,0.0,VN
11070,0.0,0.0,VN
11074,0.0,0.0,VN
11078,0.0,0.0,VN
11079,0.0,0.0,VN
11082,0.0,0.0,VN
11084,0.0,0.0,VN
11085,0.0,0.0,VN
11088,0.0,0.0,VN
11090,0.0,0.0,VN
11093,0.0,0.0,VN
11096,0.0,0.0,VN
11097,0.0,0.0,VN
11111,0.0,0.0,VN
11115,0.0,0.0,VN
11117,0.0,0.0,VN
11118,0.0,0.0,VN
11128,0.0,0.0,VN
11130,0.0,0.0,VN
11137,0.0,0.0,VN
11143,0.0,0.0,VN
11147,0.0,0.0,VN
11148,0.0,0.0,VN
11163,0.0,0.0,VN
11164,0.0,0.0,VN
11166,0.0,0.0,VN
11171,0.0,0.0,VN
11176,0.0,0.0,VN
11177,0.0,0.0,VN
11178,0.0,0.0,VN
11180,0.0,0.0,VN
11181,0.0,0.0,VN
11182,0.0,0.0,VN
11187,0.0,0.0,VN
11188,0.0,0.0,VN
11190,0.0,0.0,VN
11191,0.0,0.0,VN
11193,0.0,0.0,VN
11197,0.0,0.0,VN
11198,0.0,0.0,VN
11202,0.0,0.0,VN
11203,0.0,0.0,VN
11206,0.0,0.0,VN
11211,0.0,0.0,VN
11212,0.0,0.0,VN
11213,0.0,0.0,VN
11215,0.0,0.0,VN
11216,0.0,0.0,VN
11217,0.0,0.0,VN
11218,0.0,0.0,VN
11221,0.0,0.0,VN
11226,0.0,0.0,VN
11227,0.0,0.0,VN
11228,0.0,0.0,VN
11231,0.0,0.0,VN
11235,0.0,0.0,VN
11236,0.0,0.0,VN
11237,0.0,0.0,VN
11241,0.0,0.0,VN
11243,0.0,0.0,VN
11247,0.0,0.0,VN
11256,0.0,0.0,VN
11258,0.0,0.0,VN
11259,0.0,0.0,VN
11262,0.0,0.0,VN
11264,0.0,0.0,VN
11266,0.0,0.0,VN
11268,0.0,0.0,VN
11270,0.0,0.0,VN
11272,4.0,4.0,VP
11275,0.0,0.0,VN
11276,0.0,0.0,VN
11280,0.0,0.0,VN
11283,0.0,0.0,VN
11285,0.0,0.0,VN
11288,0.0,0.0,VN
11289,0.0,0.0,VN
11290,0.0,0.0,VN
11291,0.0,0.0,VN
11298,0.0,0.0,VN
11300,0.0,0.0,VN
11301,0.0,0.0,VN
11304,0.0,0.0,VN
11306,0.0,0.0,VN
11309,0.0,0.0,VN
11316,0.0,0.0,VN
11318,0.0,0.0,VN
11320,0.0,0.0,VN
11322,0.0,0.0,VN
11323,0.0,0.0,VN
11324,0.0,0.0,VN
11326,0.0,0.0,VN
11328,0.0,0.0,VN
11330,0.0,0.0,VN
11332,0.0,0.0,VN
11333,0.0,0.0,VN
11334,0.0,0.0,VN
11335,0.0,0.0,VN
11342,0.0,0.0,VN
11344,0.0,0.0,VN
11346,0.0,0.0,VN
11352,0.0,0.0,VN
11354,0.0,0.0,VN
11356,0.0,0.0,VN
11357,0.0,0.0,VN
11359,0.0,0.0,VN
11360,0.0,0.0,VN
11361,0.0,0.0,VN
11365,0.0,0.0,VN
11366,0.0,0.0,VN
11373,0.0,0.0,VN
11375,0.0,0.0,VN
11376,0.0,0.0,VN
11380,0.0,0.0,VN
11383,0.0,0.0,VN
11384,0.0,0.0,VN
11387,0.0,0.0,VN
11388,0.0,0.0,VN
11389,0.0,0.0,VN
11398,0.0,0.0,VN
11401,0.0,0.0,VN
11405,0.0,0.0,VN
11417,0.0,0.0,VN
11419,0.0,0.0,VN
11420,0.0,0.0,VN
11422,0.0,0.0,VN
11423,0.0,0.0,VN
11424,0.0,0.0,VN
11425,0.0,0.0,VN
11426,0.0,0.0,VN
11427,4.0,4.0,VP
11429,0.0,0.0,VN
11433,0.0,0.0,VN
11435,0.0,0.0,VN
11436,0.0,0.0,VN
11438,0.0,0.0,VN
11439,0.0,0.0,VN
11443,0.0,0.0,VN
11447,0.0,0.0,VN
11449,0.0,0.0,VN
11451,0.0,0.0,VN
11453,0.0,0.0,VN
11459,0.0,0.0,VN
11467,0.0,0.0,VN
11468,0.0,0.0,VN
11469,0.0,0.0,VN
11477,0.0,0.0,VN
11479,0.0,0.0,VN
11482,0.0,0.0,VN
11483,0.0,0.0,VN
11487,0.0,0.0,VN
11488,0.0,0.0,VN
11489,0.0,0.0,VN
11493,0.0,0.0,VN
11495,0.0,0.0,VN
11496,0.0,0.0,VN
11498,0.0,0.0,VN
11504,0.0,0.0,VN
11505,0.0,0.0,VN
11510,0.0,0.0,VN
11511,0.0,0.0,VN
11514,0.0,0.0,VN
11516,0.0,0.0,VN
11523,0.0,0.0,VN
11524,0.0,0.0,VN
11526,0.0,0.0,VN
11528,0.0,0.0,VN
11530,0.0,0.0,VN
11536,0.0,0.0,VN
11538,0.0,0.0,VN
11542,0.0,0.0,VN
11543,0.0,0.0,VN
11549,0.0,0.0,VN
11550,0.0,0.0,VN
11559,0.0,0.0,VN
11567,0.0,0.0,VN
11577,0.0,0.0,VN
11579,0.0,0.0,VN
11585,0.0,0.0,VN
11587,0.0,0.0,VN
11588,0.0,0.0,VN
11589,0.0,0.0,VN
11593,0.0,0.0,VN
11594,0.0,0.0,VN
11598,0.0,0.0,VN
11599,0.0,0.0,VN
11600,0.0,0.0,VN
11601,0.0,0.0,VN
11604,0.0,0.0,VN
11605,0.0,0.0,VN
11608,0.0,0.0,VN
11609,0.0,0.0,VN
11614,0.0,0.0,VN
11615,0.0,0.0,VN
11619,0.0,0.0,VN
11622,0.0,0.0,VN
11624,0.0,0.0,VN
11625,0.0,0.0,VN
11627,0.0,0.0,VN
11629,0.0,0.0,VN
11633,0.0,0.0,VN
11635,0.0,0.0,VN
11641,0.0,0.0,VN
11642,0.0,0.0,VN
11649,0.0,0.0,VN
11650,0.0,0.0,VN
11651,0.0,0.0,VN
11654,0.0,0.0,VN
11656,0.0,0.0,VN
11657,0.0,0.0,VN
11662,0.0,0.0,VN
11663,0.0,0.0,VN
11664,0.0,0.0,VN
11673,0.0,0.0,VN
11679,0.0,0.0,VN
11681,0.0,0.0,VN
11683,0.0,0.0,VN
11686,0.0,0.0,VN
11688,0.0,0.0,VN
11696,0.0,0.0,VN
11698,0.0,0.0,VN
11699,0.0,0.0,VN
11700,0.0,0.0,VN
11703,0.0,0.0,VN
11704,0.0,0.0,VN
11713,0.0,0.0,VN
11716,0.0,0.0,VN
11717,0.0,0.0,VN
11724,0.0,0.0,VN
11726,0.0,0.0,VN
11727,0.0,0.0,VN
11730,0.0,0.0,VN
11732,0.0,0.0,VN
11733,0.0,0.0,VN
11738,0.0,0.0,VN
11754,0.0,0.0,VN
11755,0.0,0.0,VN
11760,0.0,0.0,VN
11762,0.0,0.0,VN
11779,0.0,0.0,VN
11783,0.0,0.0,VN
11787,0.0,0.0,VN
11788,0.0,0.0,VN
11793,0.0,0.0,VN
11795,0.0,0.0,VN
11797,0.0,0.0,VN
11800,0.0,0.0,VN
11801,0.0,0.0,VN
11805,0.0,0.0,VN
11806,0.0,0.0,VN
11807,0.0,0.0,VN
11810,0.0,0.0,VN
11815,0.0,0.0,VN
11817,4.0,4.0,VP
11824,0.0,0.0,VN
11825,0.0,0.0,VN
11826,0.0,0.0,VN
11827,0.0,0.0,VN
11830,0.0,0.0,VN
11831,0.0,0.0,VN
11832,0.0,0.0,VN
11840,0.0,0.0,VN
11841,0.0,0.0,VN
11842,0.0,0.0,VN
11854,0.0,0.0,VN
11855,0.0,0.0,VN
11859,0.0,0.0,VN
11865,0.0,0.0,VN
11866,0.0,0.0,VN
11871,0.0,0.0,VN
11877,0.0,0.0,VN
11878,0.0,0.0,VN
11880,0.0,0.0,VN
11881,0.0,0.0,VN
11882,0.0,0.0,VN
11884,0.0,0.0,VN
11885,0.0,0.0,VN
11894,0.0,0.0,VN
11895,0.0,0.0,VN
11896,0.0,0.0,VN
11898,0.0,0.0,VN
11902,0.0,0.0,VN
11904,0.0,0.0,VN
11911,0.0,0.0,VN
11913,0.0,0.0,VN
11915,0.0,0.0,VN
11921,0.0,0.0,VN
11923,0.0,0.0,VN
11925,0.0,0.0,VN
11929,0.0,0.0,VN
11930,0.0,0.0,VN
11931,0.0,0.0,VN
11933,0.0,0.0,VN
11935,0.0,0.0,VN
11938,0.0,0.0,VN
11943,0.0,0.0,VN
11944,0.0,0.0,VN
11945,0.0,0.0,VN
11948,0.0,0.0,VN
11949,0.0,0.0,VN
11950,0.0,0.0,VN
11951,0.0,0.0,VN
11952,0.0,0.0,VN
11953,0.0,0.0,VN
11955,0.0,0.0,VN
11956,0.0,0.0,VN
11962,0.0,0.0,VN
11963,0.0,0.0,VN
11967,0.0,0.0,VN
11968,0.0,0.0,VN
11972,0.0,0.0,VN
11973,0.0,0.0,VN
11974,0.0,0.0,VN
11975,0.0,0.0,VN
11978,0.0,0.0,VN
11982,0.0,0.0,VN
11985,0.0,0.0,VN
11988,0.0,0.0,VN
11989,0.0,0.0,VN
11993,0.0,0.0,VN
12004,0.0,0.0,VN
12005,0.0,0.0,VN
12008,0.0,0.0,VN
12009,0.0,0.0,VN
12012,0.0,0.0,VN
12014,0.0,0.0,VN
12015,0.0,0.0,VN
12020,0.0,0.0,VN
12022,0.0,0.0,VN
12023,0.0,0.0,VN
12025,0.0,0.0,VN
12028,0.0,0.0,VN
12029,0.0,0.0,VN
12031,0.0,0.0,VN
12040,0.0,0.0,VN
12047,0.0,0.0,VN
12048,0.0,0.0,VN
12050,0.0,0.0,VN
12056,0.0,0.0,VN
12058,0.0,0.0,VN
12059,0.0,0.0,VN
12063,0.0,0.0,VN
12065,0.0,0.0,VN
12068,0.0,0.0,VN
12069,0.0,0.0,VN
12074,0.0,0.0,VN
12075,0.0,0.0,VN
12076,0.0,0.0,VN
12077,0.0,0.0,VN
12078,0.0,0.0,VN
12079,0.0,0.0,VN
12087,0.0,0.0,VN
12088,0.0,0.0,VN
12099,0.0,0.0,VN
12104,0.0,0.0,VN
12107,0.0,0.0,VN
12109,0.0,0.0,VN
12113,0.0,0.0,VN
12115,0.0,0.0,VN
12117,0.0,0.0,VN
12120,0.0,0.0,VN
12121,0.0,0.0,VN
12122,0.0,0.0,VN
12124,0.0,0.0,VN
12125,0.0,0.0,VN
12128,0.0,0.0,VN
12131,0.0,0.0,VN
12132,0.0,0.0,VN
12133,0.0,0.0,VN
12135,0.0,0.0,VN
12136,0.0,0.0,VN
12140,0.0,0.0,VN
12141,0.0,0.0,VN
12142,0.0,0.0,VN
12147,0.0,0.0,VN
12151,0.0,0.0,VN
12156,0.0,0.0,VN
12158,0.0,0.0,VN
12159,0.0,0.0,VN
12160,0.0,0.0,VN
12164,0.0,0.0,VN
12167,0.0,0.0,VN
12169,0.0,0.0,VN
12172,0.0,0.0,VN
12173,0.0,0.0,VN
12176,0.0,0.0,VN
12177,0.0,0.0,VN
12188,0.0,0.0,VN
12191,0.0,0.0,VN
12195,0.0,0.0,VN
12196,0.0,0.0,VN
12197,0.0,0.0,VN
12201,0.0,0.0,VN
12206,0.0,0.0,VN
12210,0.0,0.0,VN
12211,0.0,0.0,VN
12212,0.0,0.0,VN
12215,0.0,0.0,VN
12216,0.0,0.0,VN
12219,0.0,0.0,VN
12221,0.0,0.0,VN
12223,0.0,0.0,VN
12224,0.0,0.0,VN
12225,0.0,0.0,VN
12229,0.0,0.0,VN
12235,0.0,0.0,VN
12239,0.0,0.0,VN
12240,0.0,0.0,VN
12242,0.0,0.0,VN
12244,0.0,0.0,VN
12245,0.0,0.0,VN
12251,0.0,0.0,VN
12253,0.0,0.0,VN
12255,0.0,0.0,VN
12261,4.0,4.0,VP
12269,0.0,0.0,VN
12270,0.0,0.0,VN
12271,4.0,4.0,VP
12277,0.0,0.0,VN
12278,0.0,0.0,VN
12279,0.0,0.0,VN
12281,0.0,0.0,VN
12282,0.0,0.0,VN
12286,0.0,0.0,VN
12294,0.0,0.0,VN
12297,0.0,0.0,VN
12298,0.0,0.0,VN
12299,0.0,0.0,VN
12300,0.0,0.0,VN
12301,0.0,0.0,VN
12305,0.0,0.0,VN
12308,0.0,0.0,VN
12310,0.0,0.0,VN
12312,0.0,0.0,VN
12314,0.0,0.0,VN
12315,0.0,0.0,VN
12319,0.0,0.0,VN
12329,0.0,0.0,VN
12331,0.0,0.0,VN
12332,0.0,0.0,VN
12333,0.0,0.0,VN
12338,0.0,0.0,VN
12341,0.0,0.0,VN
12342,0.0,0.0,VN
12343,0.0,0.0,VN
12345,0.0,0.0,VN
12346,0.0,0.0,VN
12347,0.0,0.0,VN
12348,0.0,0.0,VN
12353,0.0,0.0,VN
12354,0.0,0.0,VN
12357,0.0,0.0,VN
12361,0.0,0.0,VN
12363,0.0,0.0,VN
12366,0.0,0.0,VN
12370,0.0,0.0,VN
12371,0.0,0.0,VN
12373,0.0,0.0,VN
12375,0.0,0.0,VN
12376,0.0,0.0,VN
12378,0.0,0.0,VN
12383,0.0,0.0,VN
12389,0.0,0.0,VN
12392,0.0,0.0,VN
12393,0.0,0.0,VN
12394,0.0,0.0,VN
12395,0.0,0.0,VN
12396,0.0,0.0,VN
12397,0.0,0.0,VN
12398,0.0,0.0,VN
12399,0.0,0.0,VN
12400,0.0,0.0,VN
12402,0.0,0.0,VN
12403,0.0,0.0,VN
12404,0.0,0.0,VN
12405,0.0,0.0,VN
12409,0.0,0.0,VN
12411,0.0,0.0,VN
12413,0.0,0.0,VN
12414,0.0,0.0,VN
12417,0.0,0.0,VN
12418,0.0,0.0,VN
12419,0.0,0.0,VN
12422,0.0,0.0,VN
12427,0.0,0.0,VN
12428,0.0,0.0,VN
12429,0.0,0.0,VN
12430,0.0,0.0,VN
12432,0.0,0.0,VN
12436,0.0,0.0,VN
12437,0.0,0.0,VN
12441,0.0,0.0,VN
12442,0.0,0.0,VN
12444,0.0,0.0,VN
12445,0.0,0.0,VN
12446,0.0,0.0,VN
12449,0.0,0.0,VN
12450,0.0,0.0,VN
12451,0.0,0.0,VN
12456,0.0,0.0,VN
12457,0.0,0.0,VN
12460,0.0,0.0,VN
12463,0.0,0.0,VN
12465,0.0,0.0,VN
12468,0.0,0.0,VN
12469,0.0,0.0,VN
12474,0.0,0.0,VN
12477,0.0,0.0,VN
12478,0.0,0.0,VN
12487,0.0,0.0,VN
